Plate,Well,ID2,ID3,AVG Events,Events SD,AVG Mean,AVG SD,AVD Median
4,K17,YAR019C,96_wellF5,18811.33,422.85,5.50,4.27,5.10
4,K21,YMR125W,96_wellF6,15723.67,2478.22,9.07,5.20,8.47
4,K5,YOR349W,96_wellF2,15870.67,3372.44,5.07,3.40,4.63
4,K9,YAL035W,96_wellF3,12146.33,2600.34,71.90,31.30,66.90
4,L1,YMR205C,96_wellF7,16424.67,2080.13,212.47,86.90,199.40
4,L13,YHL007C,96_wellF10,17055.33,344.25,9.23,5.57,8.47
4,L17,YBL104C,96_wellF11,15820.67,1979.36,6.07,3.67,5.60
4,L21,YBR017C,96_wellF12,9120.33,226.19,5.53,3.40,4.87
4,L5,YGR162W,96_wellF8,20866.33,1336.71,30.53,14.83,28.40
4,L9,YIL075C,96_wellF9,11739.00,8604.94,22.97,11.37,21.67
4,M1,YEL055C,96_wellG1,12144.33,1153.59,5.53,3.20,5.13
4,M13,YOR346W,96_wellG4,17166.33,740.97,5.17,3.03,4.77
4,M17,YNL236W,96_wellG5,15600.33,497.84,6.40,4.20,5.90
4,M21,YBR112C,96_wellG6,8945.67,334.52,7.63,4.07,7.03
4,M5,YPL183C,96_wellG2,21906.33,1095.50,6.23,3.17,5.87
4,M9,YPL040C,96_wellG3,8945.00,622.07,5.40,3.27,5.03
4,N1,YBR073W,96_wellG7,17388.33,1594.84,5.40,3.10,4.97
4,N13,YLR409C,96_wellG10,19479.33,1681.02,5.27,3.23,4.80
4,N17,YDR081C,96_wellG11,12662.00,911.06,5.00,2.90,4.60
4,N21,YDR103W,96_wellG12,9849.00,584.94,5.37,3.40,4.90
4,N5,YDR421W,96_wellG8,18675.67,1558.33,5.20,2.67,4.87
4,N9,YDR356W,96_wellG9,19809.67,928.45,5.40,3.20,4.97
4,O1,YGR188C,96_wellH1,11340.00,1454.97,4.53,2.60,4.13
4,O13,YBL085W,96_wellH4,9117.33,949.45,6.07,3.30,5.67
4,O17,YOR160W,96_wellH5,13114.33,2708.17,5.97,3.40,5.53
4,O21,YBR079C,96_wellH6,26.00,4.58,21.43,24.77,7.70
4,O5,YDR495C,96_wellH2,8173.33,1311.29,5.03,3.00,4.67
4,O9,YOL021C,96_wellH3,8687.67,810.27,6.67,4.40,6.03
4,P1,YGL227W,96_wellH7,13922.00,1830.95,5.47,2.90,5.07
4,P13,YGR089W,96_wellH10,9705.00,730.18,5.77,3.53,5.37
4,P17,YER032W,96_wellH11,7169.33,1111.64,4.63,2.63,4.33
4,P21,YGL093W,96_wellH12,7290.67,730.75,4.87,3.67,4.37
4,P5,YGR100W,96_wellH8,9028.67,1383.51,6.60,3.70,6.13
4,P9,YDR395W,96_wellH9,7779.00,163.51,9.90,5.13,9.27
5,A1,YKR021W,96_wellA1,6866.67,1392.86,5.40,3.33,5.03
5,A13,YGL180W,96_wellA4,7387.33,2223.25,6.07,2.87,5.67
5,A17,YNR047W,96_wellA5,2967.67,428.92,8.77,4.07,8.27
5,A21,YLR451W,96_wellA6,7886.67,496.39,5.43,2.50,5.10
5,A5,YLL026W,96_wellA2,7807.00,1754.28,94.80,52.67,84.60
5,A9,YPL150W,96_wellA3,11697.67,2345.57,6.13,3.13,5.67
5,B1,YJL056C,96_wellA7,9964.33,1135.48,5.57,2.93,5.20
5,B13,YNL068C,96_wellA10,5081.00,1713.43,5.63,2.60,5.27
5,B17,YLR115W,96_wellA11,3352.00,572.55,5.27,2.70,4.90
5,B21,YOR373W,96_wellA12,5697.67,1121.88,5.30,2.43,4.97
5,B5,YML034W,96_wellA8,10950.00,1377.30,5.47,2.77,5.10
5,B9,YPL141C,96_wellA9,5360.33,112.81,4.90,2.27,4.63
5,C1,YGL049C,96_wellB1,9867.33,639.14,17.97,9.37,16.43
5,C13,YOR371C,96_wellB4,5148.00,943.42,6.50,2.80,6.17
5,C17,YOR129C,96_wellB5,6114.00,1245.48,5.60,2.60,5.23
5,C21,YDL117W,96_wellB6,5672.33,1159.97,5.97,2.63,5.63
5,C5,YBR289W,96_wellB2,13747.33,6218.74,5.43,2.60,5.07
5,C9,YBR225W,96_wellB3,13646.67,435.55,5.83,2.80,5.40
5,D1,YLR386W,96_wellB7,7158.67,1149.80,7.30,3.17,6.97
5,D13,YLR347C,96_wellB10,6416.67,1520.93,30.17,16.90,27.27
5,D17,YNL201C,96_wellB11,4522.33,705.60,6.00,3.13,5.63
5,D21,YBR237W,96_wellB12,3470.00,713.90,6.17,3.20,5.67
5,D5,YNR011C,96_wellB8,11394.67,988.88,5.83,2.57,5.53
5,D9,YGR150C,96_wellB9,5168.67,57.45,5.60,2.53,5.33
5,E1,YOR113W,96_wellC1,13201.67,346.02,5.23,2.60,4.83
5,E13,YDR074W,96_wellC4,6555.67,518.20,52.03,25.10,48.40
5,E17,YNL233W,96_wellC5,7612.67,1383.75,6.17,3.13,5.77
5,E21,YDR303C,96_wellC6,5351.00,818.42,5.03,2.43,4.73
5,E5,YFR040W,96_wellC2,11594.67,1523.04,9.23,4.53,8.63
5,E9,YBR055C,96_wellC3,7517.00,373.51,5.93,2.93,5.47
5,F1,YML099C,96_wellC7,6738.33,1242.41,5.23,2.27,4.93
5,F13,YOR217W,96_wellC10,11272.00,3293.04,7.43,3.50,7.03
5,F17,YHR047C,96_wellC11,12002.67,1141.24,35.37,21.93,31.23
5,F21,YPL105C,96_wellC12,5901.00,1200.19,6.23,3.20,5.87
5,F5,YNL221C,96_wellC8,6124.00,1157.78,6.43,2.83,6.03
5,F9,YNL256W,96_wellC9,5059.67,339.24,5.80,2.53,5.53
5,G1,YDR213W,96_wellD1,10323.00,1604.87,5.47,2.70,5.10
5,G13,YPL126W,96_wellD4,5256.33,878.13,10.83,4.67,10.33
5,G17,YLR357W,96_wellD5,7160.00,1495.80,8.00,3.40,7.60
5,G21,YOR058C,96_wellD6,6046.33,597.14,5.30,2.37,5.00
5,G5,YDR409W,96_wellD2,7755.33,1268.74,5.40,2.70,5.03
5,G9,YLR336C,96_wellD3,8983.67,1045.69,6.13,2.90,5.77
5,H1,YNL112W,96_wellD7,4909.00,313.75,19.17,15.97,16.50
5,H13,YPL008W,96_wellD10,5441.67,1003.13,4.63,2.10,4.37
5,H17,YAL041W,96_wellD11,4912.00,375.67,6.90,3.13,6.53
5,H21,YAL056W,96_wellD12,3868.67,1399.98,5.37,2.87,5.03
5,H5,YOR038C,96_wellD8,4879.33,239.51,5.67,2.70,5.33
5,H9,YDR422C,96_wellD9,4925.67,460.69,6.17,2.70,5.90
5,I1,YER151C,96_wellE1,8142.00,859.18,16.93,6.67,16.33
5,I13,YBL014C,96_wellE4,9278.33,3327.08,5.53,2.40,5.23
5,I17,YER070W,96_wellE5,6773.33,618.82,6.40,25.97,5.03
5,I21,YGR238C,96_wellE6,11480.00,1501.98,6.10,2.90,5.73
5,I5,YNL082W,96_wellE2,7347.67,709.58,5.50,2.40,5.17
5,I9,YML093W,96_wellE3,8231.00,1815.82,8.13,3.23,7.83
5,J1,YLL013C,96_wellE7,5609.00,804.72,9.07,3.90,8.53
5,J13,YPR105C,96_wellE10,4414.00,465.00,5.20,2.43,4.90
5,J17,YDL040C,96_wellE11,11968.67,594.76,20.63,11.53,19.17
5,J21,YNL126W,96_wellE12,27.67,5.69,9.30,13.20,6.17
5,J5,YCR030C,96_wellE8,4583.00,414.38,12.10,5.10,11.43
5,J9,YER069W,96_wellE9,4964.00,413.28,6.03,2.73,5.63
5,K1,YGL141W,96_wellF1,8658.00,411.93,5.70,2.87,5.27
5,K13,YDR096W,96_wellF4,4036.00,338.40,5.90,2.50,5.63
5,K17,YGL014W,96_wellF5,5775.00,146.22,9.83,3.97,9.43
5,K21,YJL078C,96_wellF6,4523.00,132.86,9.50,4.20,8.83
5,K5,YNL313C,96_wellF2,1303.67,295.41,12.30,5.93,11.50
5,K9,YGL163C,96_wellF3,6262.33,596.90,5.27,2.50,4.97
5,L1,YNL325C,96_wellF7,5481.00,483.77,5.50,2.50,5.20
5,L13,YGR071C,96_wellF10,5149.67,246.52,5.20,2.40,4.87
5,L17,YDR369C,96_wellF11,3565.67,475.64,5.07,2.50,4.73
5,L21,YBR202W,96_wellF12,8787.33,877.43,8.57,4.43,7.93
5,L5,YDR089W,96_wellF8,6218.00,978.51,4.87,2.20,4.57
5,L9,YKR064W,96_wellF9,4349.67,674.12,5.43,2.97,5.07
5,M1,YKR089C,96_wellG1,7085.00,1107.59,7.00,3.63,6.47
5,M13,YLR382C,96_wellG4,5151.67,812.64,5.53,2.37,5.27
5,M17,YJL070C,96_wellG5,3810.33,1573.96,6.33,3.03,5.97
5,M21,YKL073W,96_wellG6,3482.67,299.88,5.03,2.20,4.77
5,M5,YPR160W,96_wellG2,6945.33,310.15,13.40,9.63,10.80
5,M9,YMR066W,96_wellG3,4500.33,188.26,5.30,2.37,5.03
5,N1,YBR281C,96_wellG7,5389.00,245.17,6.37,3.07,5.97
5,N13,YAR044W,96_wellG10,4623.67,654.97,10.23,4.77,9.57
5,N17,YLR127C,96_wellG11,5955.67,1060.79,4.97,2.27,4.67
5,N21,YPL084W,96_wellG12,5437.33,524.14,10.57,5.03,9.87
5,N5,YIL066C,96_wellG8,6409.33,3044.65,6.10,3.47,5.57
5,N9,YLR001C,96_wellG9,5696.67,255.37,6.53,2.87,6.20
5,O1,YGL036W,96_wellH1,5971.67,2338.48,5.77,2.63,5.40
5,O13,YPL249C,96_wellH4,4868.33,951.76,6.20,2.67,5.83
5,O17,YLR045C,96_wellH5,4173.33,625.97,7.07,3.00,6.77
5,O21,YOR141C,96_wellH6,3081.33,300.41,5.03,2.77,4.67
5,O5,YDR006C,96_wellH2,7880.67,988.83,5.50,2.80,5.13
5,O9,YER047C,96_wellH3,3438.33,690.30,5.77,2.57,5.47
5,P1,YDR186C,96_wellH7,3500.00,1122.58,5.73,2.57,5.33
5,P13,YDR416W,96_wellH10,3564.67,907.53,5.00,2.37,4.70
5,P17,YER167W,96_wellH11,4265.33,121.55,5.27,2.70,4.93
5,P21,YIL143C,96_wellH12,722.33,199.56,5.03,3.00,4.63
5,P5,YBL023C,96_wellH8,3332.33,549.24,8.17,3.53,7.77
5,P9,YMR165C,96_wellH9,3516.67,323.53,7.27,3.23,6.83
6,A1,YMR031C,96_wellA1,15252.00,13201.83,22.20,15.60,19.03
6,A13,YBL052C,96_wellA4,19047.33,3234.39,4.50,2.63,4.20
6,A17,YNL216W,96_wellA5,11008.33,1816.79,6.10,2.67,5.77
6,A21,YJL102W,96_wellA6,15787.33,4070.01,4.23,2.27,3.80
6,A5,YJL204C,96_wellA2,15286.33,3352.82,5.33,3.17,4.73
6,A9,YDR207C,96_wellA3,15267.67,1432.09,4.87,2.30,4.47
6,B1,YMR160W,96_wellA7,18137.33,2445.24,4.90,2.67,4.40
6,B13,YOR233W,96_wellA10,20696.00,2167.84,5.10,2.60,4.67
6,B17,YHR204W,96_wellA11,24890.33,2570.81,4.60,2.10,4.30
6,B21,YNL183C,96_wellA12,13805.00,1345.27,5.80,2.97,5.33
6,B5,YBR049C,96_wellA8,19798.67,842.08,7.03,3.50,6.43
6,B9,YMR049C,96_wellA9,18767.00,1448.50,5.23,2.70,4.77
6,C1,YDR385W,96_wellB1,25416.67,8045.41,41.83,33.83,32.50
6,C13,YDR251W,96_wellB4,18986.00,2365.90,4.80,2.50,4.37
6,C17,YJL176C,96_wellB5,20725.33,448.10,4.73,2.27,4.37
6,C21,YGL229C,96_wellB6,17212.67,2389.98,4.83,2.87,4.43
6,C5,YKL022C,96_wellB2,19943.33,1641.09,4.50,2.37,4.10
6,C9,YIL038C,96_wellB3,24140.33,4667.69,7.33,3.73,6.63
6,D1,YDL132W,96_wellB7,23102.33,2309.12,5.60,2.87,5.10
6,D13,YCL030C,96_wellB10,26389.33,4344.74,9.93,5.87,8.77
6,D17,YOL076W,96_wellB11,3049.67,323.25,11.77,7.17,10.07
6,D21,YJL200C,96_wellB12,25416.33,3018.81,8.03,4.83,7.10
6,D5,YDR485C,96_wellB8,25416.67,3725.58,4.53,2.53,4.10
6,D9,YGL216W,96_wellB9,23435.33,5255.23,4.90,2.47,4.47
6,E1,YJL047C,96_wellC1,25785.67,5549.60,4.53,2.43,4.13
6,E13,YJL157C,96_wellC4,28602.00,735.36,4.90,2.40,4.50
6,E17,YLL032C,96_wellC5,26656.67,3068.86,5.40,2.73,4.90
6,E21,YJR059W,96_wellC6,30114.33,958.56,6.80,3.70,6.03
6,E5,YNL041C,96_wellC2,21633.00,866.43,5.70,3.23,5.13
6,E9,YDL126C,96_wellC3,32947.00,4482.43,14.40,8.40,12.50
6,F1,YLR228C,96_wellC7,31480.33,2218.47,4.73,2.53,4.33
6,F13,YPL180W,96_wellC10,27963.00,3487.76,5.17,2.67,4.77
6,F17,YNL186W,96_wellC11,17698.67,1837.66,6.17,2.97,5.73
6,F21,YOR035C,96_wellC12,22695.00,2087.18,5.20,2.57,4.77
6,F5,YIL095W,96_wellC8,31810.00,752.35,5.60,2.87,5.07
6,F9,YGL083W,96_wellC9,28402.33,4762.66,5.37,2.63,4.93
6,G1,YNL298W,96_wellD1,18232.33,5722.51,5.07,2.47,4.67
6,G13,YNL085W,96_wellD4,18853.67,1946.98,5.13,2.40,4.73
6,G17,YPL032C,96_wellD5,15614.67,1902.71,6.93,3.73,6.30
6,G21,YOR322C,96_wellD6,17195.33,897.19,5.50,3.17,5.00
6,G5,YKR079C,96_wellD2,21399.33,4049.68,4.93,2.40,4.53
6,G9,YMR102C,96_wellD3,23405.00,4020.26,5.53,2.60,5.10
6,H1,YLR095C,96_wellD7,21314.67,4838.64,5.20,2.60,4.77
6,H13,YBR198C,96_wellD10,19954.00,2513.25,5.23,2.63,4.80
6,H17,YOR144C,96_wellD11,20860.67,3582.86,5.23,2.57,4.70
6,H21,YDL060W,96_wellD12,18678.67,462.47,6.90,3.27,6.43
6,H5,YML035C,96_wellD8,26137.67,1498.65,7.53,4.27,6.67
6,H9,YBR058C,96_wellD9,25029.33,759.23,5.40,2.80,4.90
6,I1,YOR133W,96_wellE1,19427.33,5430.37,17.13,14.93,12.47
6,I13,YBR133C,96_wellE4,14808.33,773.48,5.67,3.17,5.20
6,I17,YHR205W,96_wellE5,23536.00,6645.23,5.23,2.67,4.73
6,I21,YGR198W,96_wellE6,17866.00,1501.07,4.67,2.57,4.20
6,I5,YML029W,96_wellE2,13483.33,2065.05,4.60,2.27,4.27
6,I9,YDL056W,96_wellE3,13149.33,3359.54,5.30,2.83,4.80
6,J1,YMR309C,96_wellE7,13228.33,12062.47,48.17,25.80,49.17
6,J13,YPL045W,96_wellE10,9419.67,8405.34,5.53,3.20,5.00
6,J17,YOR353C,96_wellE11,23061.67,957.00,5.00,2.53,4.63
6,J21,YGR200C,96_wellE12,23900.67,3087.02,7.77,3.77,7.23
6,J5,YOR162C,96_wellE8,19938.33,2629.97,5.03,2.63,4.63
6,J9,YLR182W,96_wellE9,15111.00,1920.13,6.33,3.23,5.83
6,K1,YDR505C,96_wellF1,16520.33,3472.66,5.40,2.53,5.00
6,K13,YIL107C,96_wellF4,14026.33,2639.38,5.03,2.43,4.63
6,K17,YHR172W,96_wellF5,16220.33,4625.48,5.20,2.57,4.77
6,K21,YLR222C,96_wellF6,15914.33,2497.60,7.03,3.43,6.47
6,K5,YAL021C,96_wellF2,17751.33,5181.81,7.17,3.87,6.47
6,K9,YGL073W,96_wellF3,18370.00,1845.63,4.80,2.37,4.43
6,L1,YDR258C,96_wellF7,15385.33,3104.99,12.13,5.93,11.27
6,L13,YCR077C,96_wellF10,16742.00,3047.23,8.53,4.53,7.73
6,L17,YBR114W,96_wellF11,14346.00,798.11,5.17,2.60,4.83
6,L21,YLR319C,96_wellF12,19470.33,4040.41,5.87,3.07,5.33
6,L5,YPL207W,96_wellF8,17237.00,572.38,6.33,3.07,5.80
6,L9,YGL139W,96_wellF9,17211.33,1661.99,5.83,2.70,5.43
6,M1,YBL008W,96_wellG1,13178.33,2237.59,5.00,2.33,4.63
6,M13,YJL087C,96_wellG4,14794.67,700.10,7.63,4.57,6.87
6,M17,YOR195W,96_wellG5,18706.67,2517.25,5.37,3.20,4.90
6,M21,YLR337C,96_wellG6,14032.00,2280.68,7.07,4.37,6.33
6,M5,YLL034C,96_wellG2,12969.00,10070.66,4.63,3.00,4.17
6,M9,YFL024C,96_wellG3,12371.67,2657.05,4.97,4.10,4.40
6,N1,YKR099W,96_wellG7,21864.67,3040.96,4.87,2.20,4.53
6,N13,YER169W,96_wellG10,22998.33,3179.09,5.17,2.40,4.80
6,N17,YBR172C,96_wellG11,9798.00,8479.24,15.07,18.23,6.00
6,N21,YDR239C,96_wellG12,22527.67,2810.51,6.13,3.07,5.67
6,N5,YDL122W,96_wellG8,20227.00,2079.90,7.43,4.23,6.67
6,N9,YGL234W,96_wellG9,16057.33,2844.77,9.63,5.83,8.50
6,O1,YHR131C,96_wellH1,14091.00,2490.80,5.33,2.60,4.90
6,O13,YLR263W,96_wellH4,18720.00,1307.68,4.40,2.33,4.07
6,O17,YPL153C,96_wellH5,22303.33,658.61,4.63,2.53,4.23
6,O21,YGR130C,96_wellH6,17538.00,2626.32,11.83,8.70,9.27
6,O5,YOR018W,96_wellH2,18704.33,2023.80,5.27,2.53,4.83
6,O9,YPR029C,96_wellH3,16641.67,921.03,4.40,2.13,4.10
6,P1,YLR176C,96_wellH7,16184.67,5559.07,4.57,2.57,4.17
6,P13,YFL023W,96_wellH10,16211.00,2416.01,5.23,2.73,4.80
6,P17,YDR034C,96_wellH11,12185.67,1081.00,4.60,2.67,4.23
6,P21,YFR013W,96_wellH12,12213.67,3673.58,5.43,3.17,4.93
6,P5,YOR168W,96_wellH8,17374.67,2027.47,26.13,14.27,23.07
6,P9,YPL190C,96_wellH9,14026.33,3203.22,4.53,2.80,4.13
7,A1,YNR033W,96_wellA1,9250.33,649.81,5.37,3.70,4.73
7,A13,YLL054C,96_wellA4,16683.00,2868.23,4.17,2.37,3.77
7,A17,YOR140W,96_wellA5,17661.33,2501.23,4.43,2.63,4.00
7,A21,YOR361C,96_wellA6,22117.00,8052.44,28.57,17.10,26.10
7,A5,YLR397C,96_wellA2,11760.00,1017.02,5.80,3.17,5.20
7,A9,YML006C,96_wellA3,14596.67,12764.11,16.83,18.67,3.93
7,B1,YMR179W,96_wellA7,25300.33,5116.61,4.27,2.23,3.83
7,B13,YLR135W,96_wellA10,23712.67,5583.30,4.43,3.10,3.93
7,B17,YGR003W,96_wellA11,12525.67,2011.16,4.50,5.00,3.60
7,B21,YBR007C,96_wellA12,18280.00,3220.95,5.37,2.70,4.97
7,B5,YNL258C,96_wellA8,21841.00,4684.66,3.87,2.17,3.47
7,B9,YGR264C,96_wellA9,14029.67,3009.25,19.93,23.77,5.93
7,C1,YOR172W,96_wellB1,12375.67,1930.60,4.63,2.40,4.20
7,C13,YMR167W,96_wellB4,19245.67,4892.36,4.40,2.50,4.03
7,C17,YKR027W,96_wellB5,17551.33,3407.16,4.57,2.10,4.20
7,C21,YLR069C,96_wellB6,8617.33,8782.94,4.80,2.85,4.25
7,C5,YDR208W,96_wellB2,12904.00,1889.57,4.73,2.57,4.27
7,C9,YBR142W,96_wellB3,19606.67,3853.91,5.43,2.97,5.00
7,D1,YPL158C,96_wellB7,21381.67,558.66,5.00,2.87,4.47
7,D13,YPR031W,96_wellB10,20726.67,1606.03,4.53,2.43,4.20
7,D17,YHR178W,96_wellB11,18549.00,1807.29,5.40,4.97,4.43
7,D21,YPR090W,96_wellB12,28564.33,4268.78,6.57,3.23,6.07
7,D5,YPL074W,96_wellB8,17763.33,15809.90,4.50,6.23,3.23
7,D9,YKR029C,96_wellB9,11915.33,10228.87,4.93,3.63,4.00
7,E1,YAL043C,96_wellC1,14244.67,6706.84,5.30,2.73,4.77
7,E13,YOL006C,96_wellC4,18523.67,1167.11,4.97,3.27,4.60
7,E17,YDL028C,96_wellC5,20092.00,2272.77,4.93,2.53,4.50
7,E21,YOR112W,96_wellC6,21856.67,2674.93,6.00,3.17,5.43
7,E5,YGL009C,96_wellC2,22017.00,1591.89,53.80,35.63,45.90
7,E9,YDR520C,96_wellC3,23060.00,2880.15,4.40,2.03,4.10
7,F1,YOR014W,96_wellC7,22694.67,3735.72,8.97,4.83,8.00
7,F13,YDR499W,96_wellC10,24076.67,2759.15,5.10,2.43,4.67
7,F17,YKR024C,96_wellC11,4727.00,1520.46,11.50,16.57,6.40
7,F21,YGR186W,96_wellC12,63.67,61.58,13.07,14.53,7.67
7,F5,YBR094W,96_wellC8,27419.33,3241.12,4.23,2.33,3.77
7,F9,YKL187C,96_wellC9,21373.00,4572.75,5.27,2.73,4.80
7,G1,YGR237C,96_wellD1,16914.00,4408.43,4.67,2.40,4.27
7,G13,YER091C,96_wellD4,17638.67,7717.30,61.83,68.83,50.40
7,G17,YIR007W,96_wellD5,20429.67,4387.93,5.03,4.00,4.50
7,G21,YAL031C,96_wellD6,15652.00,979.28,5.47,3.47,4.87
7,G5,YLR144C,96_wellD2,16367.33,5562.58,4.97,2.47,4.53
7,G9,YKR010C,96_wellD3,21298.67,6988.45,5.30,8.47,4.60
7,H1,YNL161W,96_wellD7,19952.33,6975.34,6.47,3.33,5.83
7,H13,YOR076C,96_wellD10,22511.67,4597.61,5.43,3.03,4.90
7,H17,YMR216C,96_wellD11,14052.67,1256.25,6.30,3.47,5.63
7,H21,YKL078W,96_wellD12,14882.00,3844.80,4.97,2.60,4.53
7,H5,YBR102C,96_wellD8,16462.67,1217.29,5.07,2.57,4.67
7,H9,YOR208W,96_wellD9,14678.67,1597.86,5.23,2.53,4.83
7,I1,YHR182W,96_wellE1,20056.33,7574.74,4.47,2.10,4.07
7,I13,YGL120C,96_wellE4,15002.67,1479.70,9.07,9.70,7.60
7,I17,YJL090C,96_wellE5,11610.33,1668.94,4.83,5.73,4.30
7,I21,YOR267C,96_wellE6,12461.00,1996.66,7.00,4.13,6.13
7,I5,YLR277C,96_wellE2,19987.67,4545.52,4.67,2.47,4.33
7,I9,YJL033W,96_wellE3,12997.33,1910.39,5.20,4.33,4.80
7,J1,YDL164C,96_wellE7,18415.67,4561.52,6.03,3.10,5.50
7,J13,YDL234C,96_wellE10,20439.33,5931.97,5.93,2.97,5.37
7,J17,YMR078C,96_wellE11,18951.33,2869.18,4.50,2.63,4.13
7,J21,YHR149C,96_wellE12,12386.00,2303.23,5.37,3.70,4.70
7,J5,YDR138W,96_wellE8,12000.00,2603.33,4.53,2.27,4.13
7,J9,YGL086W,96_wellE9,22029.67,7062.23,5.33,2.67,4.87
7,K1,YMR016C,96_wellF1,14273.33,3465.39,5.23,2.63,4.80
7,K13,YNL224C,96_wellF4,11804.67,1175.71,4.83,2.20,4.47
7,K17,YLR114C,96_wellF5,10375.33,123.31,7.80,3.57,7.30
7,K21,YOR337W,96_wellF6,13948.33,3553.83,4.60,3.00,4.23
7,K5,YER171W,96_wellF2,2202.00,1898.55,5.17,2.90,4.63
7,K9,YKL134C,96_wellF3,9851.33,2159.74,4.93,2.57,4.50
7,L1,YNL059C,96_wellF7,18897.67,6512.02,5.70,2.90,5.17
7,L13,YJL099W,96_wellF10,16159.33,304.90,5.30,2.43,4.90
7,L17,YKL054C,96_wellF11,17997.67,4029.98,43.87,24.40,38.43
7,L21,YIL078W,96_wellF12,16664.33,5787.87,24.97,11.53,23.20
7,L5,YFR009W,96_wellF8,17018.00,4298.58,17.77,10.87,15.23
7,L9,YLL029W,96_wellF9,13624.33,412.58,7.07,3.47,6.47
7,M1,YGR250C,96_wellG1,13812.67,3205.01,7.27,3.83,6.67
7,M13,YNL247W,96_wellG4,16910.67,3977.08,9.30,4.73,8.47
7,M17,YHR197W,96_wellG5,14887.67,1172.23,5.00,2.27,4.60
7,M21,YBL084C,96_wellG6,10851.67,953.37,4.77,2.30,4.40
7,M5,YDR324C,96_wellG2,9123.67,908.93,7.33,3.87,6.67
7,M9,YLR131C,96_wellG3,15552.67,4776.76,4.87,2.27,4.47
7,N1,YER098W,96_wellG7,30385.00,5521.99,4.50,2.27,4.13
7,N13,YOR299W,96_wellG10,17631.33,5983.00,5.33,2.63,4.90
7,N17,YPR185W,96_wellG11,7699.33,2099.45,4.80,2.47,4.40
7,N21,YKL168C,96_wellG12,19217.00,3882.53,4.30,2.13,4.00
7,N5,YLL008W,96_wellG8,8584.00,920.22,6.87,3.50,6.33
7,N9,YOR034C,96_wellG9,21543.67,6149.92,5.17,2.63,4.77
7,O1,YBR001C,96_wellH1,11338.67,3966.11,4.53,2.23,4.13
7,O13,YKL072W,96_wellH4,10862.33,520.59,4.87,2.30,4.47
7,O17,YNL311C,96_wellH5,9150.67,389.57,4.70,2.53,4.30
7,O21,YMR164C,96_wellH6,10850.33,2077.57,4.77,2.40,4.37
7,O5,YOR165W,96_wellH2,9022.67,407.02,6.93,3.53,6.30
7,O9,YPR091C,96_wellH3,19952.00,5156.50,4.27,2.40,3.83
7,P1,YER162C,96_wellH7,11528.67,3969.50,4.30,2.00,4.00
7,P13,YCL039W,96_wellH10,16930.00,3789.51,5.03,2.33,4.70
7,P17,YPL029W,96_wellH11,10597.00,139.07,4.57,2.47,4.17
7,P21,YEL053C,96_wellH12,20049.33,5172.95,5.13,2.60,4.73
7,P5,YDR001C,96_wellH8,13725.00,2495.57,13.87,8.17,12.00
7,P9,YOR081C,96_wellH9,15017.00,3451.65,5.77,2.93,5.30
8,A1,YJL168C,96_wellA1,6362.33,90.52,5.27,3.10,4.77
8,A13,YLR335W,96_wellA4,34869.67,3414.90,7.27,3.93,6.57
8,A17,YHR074W,96_wellA5,15135.00,1334.44,6.27,3.47,5.67
8,A21,YOL057W,96_wellA6,34617.67,1840.98,5.60,2.93,5.10
8,A5,YLR149C,96_wellA2,10360.33,2710.92,4.87,2.87,4.47
8,A9,YNR044W,96_wellA3,6969.33,1317.76,5.83,4.30,4.80
8,B1,YFR015C,96_wellA7,42885.33,2811.95,10.10,6.00,8.93
8,B13,YBL111C,96_wellA10,2567.33,511.59,5.10,3.80,4.57
8,B17,YLR035C,96_wellA11,21023.67,536.77,4.80,2.70,4.40
8,B21,YLR072W,96_wellA12,14815.00,1227.28,4.73,2.43,4.40
8,B5,YKL222C,96_wellA8,37137.67,2641.33,5.30,3.03,4.80
8,B9,YGL249W,96_wellA9,32252.67,3431.03,5.10,2.70,4.70
8,C1,YLR381W,96_wellB1,6400.00,1097.11,4.67,3.00,4.27
8,C13,YMR192W,96_wellB4,25428.00,4054.56,6.43,3.57,5.83
8,C17,YOL017W,96_wellB5,23454.67,1157.76,4.83,2.60,4.50
8,C21,YDR436W,96_wellB6,23051.67,1425.30,5.40,2.97,4.97
8,C5,YPR141C,96_wellB2,6000.67,989.21,5.13,3.43,4.63
8,C9,YDR164C,96_wellB3,10529.33,1707.62,5.17,3.40,4.67
8,D1,YLR424W,96_wellB7,23833.33,4200.50,5.53,2.97,5.10
8,D13,YDL074C,96_wellB10,7998.33,1740.96,6.10,3.33,5.60
8,D17,YOL141W,96_wellB11,7445.00,2467.66,5.17,3.13,4.70
8,D21,YPL106C,96_wellB12,2199.33,1483.23,97.43,71.17,78.33
8,D5,YLR258W,96_wellB8,24386.67,1441.01,12.67,6.07,11.60
8,D9,YMR037C,96_wellB9,25368.00,1822.85,5.33,2.73,4.93
8,E1,YOR001W,96_wellC1,25681.67,2740.16,5.27,2.87,4.87
8,E13,YDL167C,96_wellC4,21151.00,1089.17,5.80,3.77,5.30
8,E17,YAL054C,96_wellC5,5541.00,444.89,4.93,4.07,4.43
8,E21,YOR206W,96_wellC6,20650.33,1666.30,8.43,4.20,7.87
8,E5,YBL097W,96_wellC2,5926.67,1676.15,5.23,4.10,4.67
8,E9,YGL245W,96_wellC3,13638.67,2367.13,88.87,41.13,81.73
