Gene ID,REF,EtOH  20g/L,EtOH  40g/L,EtOH  60g/L,Osmo 0.2 M (NaCl),Osmo 0.4 M (NaCl),Osmo 0.6 M (NaCl),Temp 33C,Temp 36C,Temp 38C,EtOH20 vs REF,EtOH40 vs REF,EtOH60 vs REF,Osm200 vs REF,Osm400 vs REF,Osm600 vs REF,Temp33 vs REF,Temp36 vs REF,Temp38 vs REF,EtOH20 vs REF,EtOH40 vs REF,EtOH60 vs REF,Osm200 vs REF,Osm400 vs REF,Osm600 vs REF,Temp33 vs REF,Temp36 vs REF,Temp38 vs REF
YBR061C,683.337197,553.5259985,542.8477684,487.1774058,655.27607,723.9250608,761.0409171,681.5280576,690.8311297,556.1520496,0.091497038,0.099957005,0.146947923,0.018210754,-0.025058549,-0.046772945,0.001151322,-0.004736837,0.08944152,0.38708207,0.34253773,0.151940192,0.966402081,0.930399924,0.688593596,0.990839972,0.966753356,0.279106257
YBR072W,193421.6882,50848.3711,10443.56943,8005.925808,197852.7965,163398.9326,71570.30729,253830.8242,205385.3956,13798.38637,0.580228124,1.267656211,1.383093608,-0.009837024,0.073255954,0.431772288,-0.11803919,-0.026064389,1.146676868,0.040747615,0.007462309,0.001505244,0.953477763,0.628250738,0.020486447,0.501271075,0.762977919,0.001918603
YBR079C,1490.117425,1195.428077,1420.343077,1803.883434,1589.838472,1605.737439,1785.697521,1440.116887,1410.775786,1664.857262,0.095697041,0.020827234,-0.082987977,-0.028132509,-0.03245404,-0.078587402,0.01482275,0.023762496,-0.048156512,0.129430761,0.376113258,0.062013719,0.855232763,0.201360469,0.229075602,0.806734373,0.508591787,0.126386037
YBR080C,205.3992658,206.2755575,244.2128782,284.4047439,235.1372345,231.9236914,239.9514412,220.5905556,241.3296125,278.9172066,-0.001848883,-0.075169675,-0.141337949,-0.058722519,-0.052746228,-0.067524476,-0.030988028,-0.070011729,-0.13287642,0.982264712,0.049554172,0.007731987,0.850165909,0.468625679,0.249057223,0.485021525,0.314597941,0.031482224
YBR082C,181.1066562,199.4164185,257.3552974,370.0960677,182.6954898,178.8548841,215.9255795,274.25963,320.1458924,379.5613201,-0.0418265,-0.1525987,-0.310380059,-0.003793414,0.005433608,-0.076369682,-0.180227474,-0.247413522,-0.321347536,0.255022928,0.02754629,0.008035572,0.982210245,0.978204224,0.267461262,0.206950636,0.054751946,0.021251652
YBR084W,199.1154124,196.3220124,217.4947476,210.4706243,200.3800705,213.9321622,236.9225704,196.7309329,182.6947672,202.7876008,0.00613588,-0.038343896,-0.024086612,-0.002749647,-0.031171203,-0.075501558,0.005232226,0.037378769,-0.007936519,0.942392768,0.367877764,0.639426571,0.988491725,0.806229675,0.264544497,0.960372436,0.64883891,0.868748892
YBR085C-A,1578.19973,1660.242826,1326.749945,949.1667732,1877.653915,1448.949516,1755.543919,1638.608792,1831.809841,3240.225985,-0.022009648,0.075372886,0.220819438,-0.075453582,0.037108711,-0.046249734,-0.016313316,-0.064718423,-0.312413336,0.768474701,0.160521458,0.014843493,0.850165909,0.740975112,0.757575572,0.86081482,0.434162152,0.017197039
YBR087W,1062.741757,993.4842108,1068.875521,1281.993388,967.847988,929.4395795,965.3990894,988.6777397,1017.962855,977.2171858,0.029266776,-0.002499386,-0.08145804,0.040620594,0.058206582,0.04172086,0.031372989,0.018695814,0.036436649,0.594743874,0.953459671,0.070617471,0.850165909,0.608494552,0.27985502,0.482435359,0.80083402,0.281117799
YBR088C,7290.878776,8230.097318,5917.269984,6410.780749,7914.494096,7744.06114,7609.922417,7128.316481,7323.414048,6422.653352,-0.052625093,0.090658492,0.055868953,-0.035643282,-0.026188896,-0.018600352,0.009792904,-0.001933711,0.055065395,0.614040478,0.211256378,0.199636813,0.896299001,0.796326901,0.758660169,0.920701367,0.97025298,0.153402374
YBR094W,197.4485347,149.6337721,191.343143,172.7659301,149.2134528,148.0204677,176.2123079,185.0240272,181.0801895,210.1887628,0.120424291,0.013641012,0.057995813,0.121645935,0.125132143,0.049417676,0.028225786,0.037582975,-0.027155579,0.493990794,0.882703486,0.525720602,0.850165909,0.441323077,0.463365321,0.648377475,0.498121546,0.495210428
YBR095C,313.0576729,368.1466057,367.4661381,401.0556013,288.6086586,258.2713137,276.3639896,374.5549996,334.8126005,242.1860876,-0.070396448,-0.069592973,-0.107580234,0.035314996,0.083548181,0.054142899,-0.077891246,-0.029177441,0.111475161,0.616981561,0.481261061,0.018498866,0.850165909,0.549995165,0.780686042,0.524080563,NA,0.029002361
YBR096W,151.8547306,135.4472843,191.1166819,214.7464103,147.1475856,166.9938143,197.580085,150.6542455,182.1358543,265.6941881,0.049658024,-0.099870271,-0.150497587,0.013675185,-0.041272059,-0.114314842,0.003446951,-0.078967121,-0.242953729,0.347061402,0.134115629,0.0806463,0.937515619,0.82516387,0.043497157,0.964597889,0.171216428,0.013173336
YBR101C,4126.130167,2244.645055,1931.918805,1468.486519,3631.535997,3366.518686,2724.791096,4075.35347,4051.518954,3229.054627,0.264395249,0.329554055,0.448672961,0.055452571,0.088361895,0.180209713,0.005377642,0.00792505,0.106467532,0.073936366,0.042795818,0.012292076,0.850165909,0.642774438,0.091163858,0.953034394,0.919270501,0.098789195
YBR102C,55.7465291,NA,53.30135704,84.02695317,NA,NA,55.31800397,51.66633328,78.77251995,75.19436352,NA,0.019479566,-0.178200784,NA,NA,0.003351331,0.033010191,-0.150156906,-0.129967455,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR103W,163.0945941,212.1762124,NA,134.2151901,127.1884024,97.31800936,NA,138.4293542,192.2010144,146.3700722,-0.114257126,NA,0.084637895,0.107992054,0.224246349,NA,0.071211373,-0.071316109,0.046987279,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR104W,306.0429244,415.43643,343.0267066,154.6998928,269.1376516,353.2703345,445.6327041,474.9028394,229.0170528,180.991127,-0.132722234,-0.04954559,0.29629233,0.055807885,-0.062324826,-0.163194712,-0.190822423,0.125914522,0.228125059,0.159504912,NA,0.009776833,0.850165909,0.907790092,0.653969332,0.676345019,NA,NA
YBR106W,2075.057084,2120.396576,1688.316645,1537.403409,2117.236661,2143.152759,2167.77991,1928.316822,1847.508145,1477.454149,-0.009387046,0.089576146,0.130242209,-0.008739357,-0.014023079,-0.018985139,0.031851659,0.050443687,0.147516037,0.926186442,0.148174453,0.040510783,0.954304504,0.839548338,0.511954284,0.566485692,0.22977143,0.034772254
YBR109C,4859.524534,4874.12684,2880.189589,4064.751459,5291.342446,3812.712464,3546.37455,4547.333298,5267.913746,3828.562157,-0.001303048,0.227172703,0.077559783,-0.03697209,0.105359725,0.136809177,0.028836992,-0.035044876,0.103558077,NA,NA,0.421116323,0.850165909,0.778302161,NA,0.772147788,0.549703732,0.24913378
YBR110W,97.27177727,NA,101.7299271,115.0927895,86.0296727,130.8307781,136.1351419,NA,NA,157.6915524,NA,-0.019461882,-0.073061265,0.05333858,-0.128723073,-0.145983397,NA,NA,-0.209821578,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR111C,428.3843718,399.3239809,354.2363426,340.8943061,363.4117286,377.6315082,326.7853628,410.7494426,451.6219418,368.2608179,0.030508227,0.082540503,0.099213871,0.071434679,0.054765396,0.117571023,0.018256636,-0.022941415,0.065678105,0.753780354,0.128948512,0.263893871,0.850165909,0.859420802,0.190993028,0.811235836,0.659506743,0.096765519
YBR115C,402.9877118,315.0127636,569.9280498,345.7439693,312.868259,284.7641316,316.1852777,372.3387963,253.3286868,395.7747023,0.106963653,-0.150528228,0.06653719,0.109930298,0.150806518,0.105350159,0.034353513,0.201607432,0.007843773,0.597817061,0.260236859,0.620979824,0.850165909,0.71277319,0.593569013,0.911314478,0.352369858,0.963901947
YBR120C,539.5761601,519.0709361,696.6757921,564.7336499,545.8086033,519.8493048,469.4079371,523.4160987,569.6004278,465.3194506,0.016826041,-0.110977967,-0.019790913,-0.004987624,0.016175286,0.060502324,0.013205677,-0.023517554,0.064301546,0.664727418,0.268841026,0.614009524,0.954304504,0.890373313,0.211578306,0.724108566,0.475453911,0.550611806
YBR122C,176.2311478,156.0533305,261.5544528,236.4657539,175.8757106,193.4464202,176.2388381,138.026741,129.5922768,141.5883954,0.052809628,-0.171479448,-0.127685583,0.000876805,-0.040478028,-1.89511E-05,0.106119436,0.13350355,0.09505501,0.731157135,0.217812589,0.098822621,0.994761901,0.88881109,0.999736572,0.379176154,0.226943603,0.150201915
YBR123C,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.960580078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR126C,5644.017646,5193.808401,4173.796929,6705.632004,5985.398881,6084.926211,5668.842759,6033.912994,7386.441431,7090.948176,0.036102438,0.131057048,-0.074851353,-0.025504735,-0.032666953,-0.001906048,-0.029010681,-0.116846896,-0.099115948,0.121312244,0.025844761,0.33023639,0.882268212,0.740975112,0.951951477,0.414958478,0.139895135,0.012549019
YBR127C,3973.394326,5229.101228,4460.619994,5609.899103,4395.164963,4163.618885,4256.601053,4264.683946,4298.848255,4753.67033,-0.119265382,-0.050233559,-0.149793383,-0.043813513,-0.020309302,-0.029901281,-0.030725184,-0.034190448,-0.077867393,0.20813363,0.272061533,0.072768796,0.850165909,0.845472193,0.551909742,0.567353645,0.673281859,0.1272477
YBR142W,137.8918989,92.33329733,96.18830854,132.8874924,135.1792566,122.4988959,141.5724105,131.8487917,124.5605243,138.0198084,0.174180407,0.156416464,0.016054646,0.008628699,0.051406578,-0.011439874,0.019462598,0.044158325,-0.000402668,0.120510845,0.070498898,0.792458829,0.968882966,0.772533256,0.883294964,0.902453417,0.499611197,0.995191479
YBR143C,3849.698435,3766.443091,3364.303378,3455.706954,4455.969002,4462.084853,4625.038098,4154.025175,4144.969337,3603.27834,0.009495301,0.058531559,0.046889804,-0.06351545,-0.064111114,-0.079688604,-0.033042414,-0.032094612,0.028728899,0.841870665,0.213862883,0.337084292,0.850165909,0.608630219,0.142838655,0.414958478,0.472458504,0.288150808
YBR145W,922.8743589,480.2538053,554.7879594,276.2786919,860.5533343,791.1456234,739.4345462,752.997589,758.4485027,681.1789755,0.283671765,0.221015553,0.523795189,0.030364788,0.06688615,0.096242843,0.088348994,0.085216481,0.131881345,0.116199891,0.024361832,0.001172009,0.86645689,0.830078905,0.084767877,0.194734978,0.320145939,0.006253564
YBR146W,612.70925,637.2742377,1154.748916,1078.313099,729.0915232,681.6910347,722.2187829,615.2378804,520.4352194,483.3685199,-0.017071925,-0.275233126,-0.245490444,-0.075527612,-0.046333146,-0.071414342,-0.00178863,0.070887758,0.102976074,0.876939144,0.041170329,0.061657865,0.850165909,0.527414569,0.383608348,0.98108019,0.184960026,0.084843818
YBR149W,5139.639714,3735.291679,2586.942785,2675.600433,4446.455343,4117.822641,3370.150604,5076.358454,6269.522568,2646.056083,0.138608156,0.298145853,0.283511419,0.062918741,0.096265039,0.183283367,0.005380395,-0.086301794,0.288333631,0.164418012,0.024494866,0.021515768,0.850165909,0.740975112,0.073846192,0.95255154,0.389855527,0.01271177
YBR151W,251.7533164,258.5226721,319.1093335,297.6682602,239.0195286,205.1687336,181.2095483,269.1933917,337.7399608,335.3074711,-0.011523436,-0.102964307,-0.072757329,0.022541815,0.088864023,0.142794123,-0.029089194,-0.127607248,-0.12446803,0.744092987,0.159886755,0.097005742,0.896299001,0.684119577,0.115515,0.441779341,0.11163347,0.177408368
YBR154C,3157.0727,2898.092417,2979.260413,2897.110442,3402.2602,3469.436715,3643.934189,3614.171611,3597.253782,3284.549002,0.037172352,0.025176117,0.037319531,-0.032482942,-0.040974387,-0.062285942,-0.058724187,-0.056686495,-0.017191163,0.533509899,0.416788919,0.399078589,0.850165909,0.608630219,0.359506823,0.299255082,0.212139462,0.586150325
YBR155W,145.9295554,111.060438,114.9350217,113.4486946,136.5462042,143.3971549,143.6754145,153.8261568,146.7108128,123.5732385,0.118583877,0.103690877,0.109343756,0.028863627,0.007602725,0.006760801,-0.02288693,-0.002318864,0.072218831,0.181009424,0.251620833,0.09152588,0.900668496,0.978204224,0.904554453,0.740079799,0.973921818,0.325427593
YBR159W,770.0270081,1001.494035,889.9996851,1084.739602,763.1290717,782.3973479,775.7948019,740.1920437,763.0297856,786.3550374,-0.114142409,-0.062883895,-0.148819538,0.003907959,-0.006921412,-0.003240907,0.017161545,0.003964467,-0.009112715,0.388943563,0.236719988,0.094901602,0.968882966,0.940329816,0.968001284,0.810554594,0.927660354,0.798225325
YBR160W,2738.796859,2440.75929,2347.548575,2706.515849,2968.607354,3047.311055,3417.205168,3192.598828,3756.783157,3262.655336,0.05003487,0.066945234,0.005149247,-0.034992938,-0.046356966,-0.096111233,-0.066584529,-0.137256307,-0.076011377,0.43136733,0.322240649,0.922595016,0.850165909,0.710081989,0.10066714,0.427264987,0.139895135,0.179538413
YBR162C,368.0630835,399.6080414,488.7018514,406.9943502,398.3768301,383.081951,397.3881759,347.5190757,359.5174326,285.4016494,-0.035711959,-0.123121724,-0.04366612,-0.034371811,-0.01736943,-0.033292681,0.024943612,0.010202306,0.110465781,0.380641965,0.29737945,0.186672718,0.868656189,0.907790092,0.491431042,0.472479976,0.891709112,0.0321758
YBR164C,1405.413725,NA,1219.276735,1944.398756,1780.891134,1507.422128,1594.034362,1955.228303,1713.793084,2125.430196,NA,0.061701903,-0.140981144,-0.102833181,-0.030430696,-0.054693489,-0.143393285,-0.086154195,-0.179642656,NA,0.757384393,0.195530339,0.850165909,0.667807546,0.400430043,0.409106874,0.139895135,0.039022048
YBR166C,242.3567549,221.3660188,254.990057,240.8874209,254.2881013,249.5560801,314.8253496,254.5693585,196.7914401,178.9539503,0.039344174,-0.022068117,0.002641007,-0.02087091,-0.012713027,-0.113614566,-0.021350999,0.090448925,0.131713839,0.523797862,0.616274989,0.946806028,0.888928857,0.933571756,0.137594751,0.879530262,0.22861357,0.105831908
YBR169C,1781.190482,706.4821588,367.4926578,560.7761234,1749.16781,1498.462857,1230.372804,2067.521126,2189.848384,977.879139,0.401609167,0.685461699,0.501920852,0.007878889,0.075064383,0.160673643,-0.06473959,-0.089703681,0.260425184,0.07196195,0.026211136,0.014843493,0.976168154,0.710081989,0.163585446,0.501271075,0.276674964,0.039075866
YBR170C,440.4985372,400.0897968,409.2358098,487.3557248,475.2248444,451.3572049,495.5146401,434.6449831,437.2433788,435.5598862,0.041786995,0.031970841,-0.043901601,-0.032954667,-0.010575909,-0.05111202,0.005809799,0.003221229,0.004896595,0.717555988,0.742472192,0.607205748,0.947378667,0.973392597,0.614606963,0.964597889,0.983666435,0.969444453
YBR171W,337.4154915,296.1487355,284.0559015,331.2593216,342.2439471,333.7126102,321.0918263,314.0431299,274.3098656,258.2101697,0.056655136,0.074761202,0.00799691,-0.006170758,0.0047924,0.021535768,0.031175721,0.089923591,0.116191675,0.399031478,0.22080485,0.852922306,0.974203701,0.979438971,0.813344628,0.773104982,0.267654284,0.110254488
YBR176W,328.5118711,388.0977239,451.7110373,478.8080334,286.3424342,338.0917841,347.3456808,330.6208545,344.7900806,362.8978678,-0.072390028,-0.138309635,-0.163610361,0.059665355,-0.012483549,-0.024210835,-0.002779176,-0.021003695,-0.043233349,0.587964601,0.068019495,0.183441839,0.850165909,0.965137524,0.653969332,0.97194946,0.651166549,0.204385638
YBR177C,1539.322828,2610.163593,2852.087374,2903.445959,1682.093554,1519.365371,1297.357702,1323.312685,1259.915597,1940.152454,-0.229338018,-0.267833116,-0.275584037,-0.038520437,0.005667486,0.074269976,0.065667234,0.086988258,-0.100506147,0.171142654,0.062512586,0.012276907,0.850165909,0.973392597,0.276495261,0.406904706,0.328098255,0.043101837
YBR189W,47375.55209,47735.52085,46939.29135,46850.62496,51900.64214,50530.34485,50980.17791,53461.72937,51727.55196,45428.28766,-0.003287382,0.004017755,0.004838896,-0.039618447,-0.027997978,-0.031847063,-0.052488719,-0.038167642,0.018227917,0.938720235,0.919590761,0.910580696,0.850165909,0.384152218,0.597271148,0.22936581,0.398431141,0.298615304
YBR192W,38.33153777,40.97397216,60.28738297,78.95106895,45.27331462,44.0247595,43.41441621,31.73715292,36.65300846,60.21819725,-0.028951826,-0.196670189,-0.313801772,-0.072286049,-0.06014075,-0.054077723,0.081988278,0.019446615,-0.196171507,0.830632578,0.019139979,0.009293943,0.850165909,0.813182503,0.473666538,0.297462311,0.584141511,0.005340769
YBR196C,21458.25479,17449.47611,16440.85449,21142.8093,22761.76903,23298.12802,26424.51922,25408.00407,25785.27375,30005.64796,0.089812005,0.115670012,0.006431705,-0.025611614,-0.03572663,-0.090412697,-0.073376153,-0.079777349,-0.145608612,0.086819952,0.11563262,0.895684935,0.900668496,0.628250738,0.058903194,0.229739904,0.150612653,0.011336926
YBR202W,457.3163648,NA,525.5160354,616.1507374,402.113189,NA,303.180251,304.6606845,397.4849711,423.1044696,NA,-0.06036923,-0.12947023,0.055868425,NA,0.178515834,0.176400329,0.06089603,0.033769129,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR213W,600.4626289,732.7884758,600.6746444,562.0179934,764.4077472,759.0735894,1087.722079,1161.179509,1337.69729,895.7473842,-0.086492647,-0.000153317,0.028735763,-0.104839097,-0.101797898,-0.258031961,-0.28641338,-0.347871864,-0.173699565,0.835753565,NA,0.881891082,0.850165909,0.916378878,0.481721028,0.721907686,0.1581147,0.266228105
YBR214W,1287.241409,1077.478909,1019.745503,593.9117794,1557.802061,1097.760355,915.6438826,1846.235961,2046.146771,832.0781359,0.077251224,0.101168203,0.335938063,-0.082852272,0.06915246,0.147933404,-0.156627204,-0.201276781,0.189495892,0.429951384,0.434496346,0.042195665,0.850165909,0.710081989,0.244194169,0.524080563,0.11746405,0.056192154
YBR218C,1495.786552,1181.431386,1007.78636,1108.761116,1309.077105,1319.208793,1256.621018,1400.106326,1382.793994,1060.0141,0.10246112,0.171501148,0.130031637,0.057904397,0.054556087,0.075665305,0.028708606,0.03411214,0.149557982,0.171969834,0.079792879,0.128819159,0.850165909,0.710081989,0.249182658,0.711315857,0.647629109,0.066243974
YBR221C,28126.0688,36172.46802,41677.6772,34487.70617,29442.00849,27876.61085,27382.9744,30690.93326,32966.23061,23771.37457,-0.109269107,-0.170794472,-0.088555275,-0.019858399,0.003869062,0.011628414,-0.03790106,-0.068960258,0.073054739,0.104952971,0.074217349,0.040376658,0.87935577,0.988517041,0.637199084,0.451813239,0.199274517,0.223583814
YBR222C,420.6660757,494.6801175,324.578278,217.0123858,643.4132632,712.6941673,1139.19742,386.3796394,374.2331669,238.2038751,-0.070386965,0.112618038,0.287452969,-0.184552519,-0.228965714,-0.432661503,0.036923257,0.050795215,0.246988668,0.129430761,0.198553406,0.007655661,0.850165909,0.560760352,0.012153993,0.784883055,0.611139245,0.015850424
YBR227C,129.5563278,165.5527239,122.2503063,119.525683,126.1835435,123.0045301,123.0087152,114.2732041,122.9422688,99.05196108,-0.106477701,0.025208674,0.034997396,0.011455911,0.022537523,0.022522747,0.054514225,0.022757406,0.116595551,0.159504912,0.702478467,0.627895159,0.954304504,0.922577632,0.842300165,0.552796543,0.80083402,0.110254488
YBR245C,270.837059,265.6959959,267.3914701,409.562273,298.20299,257.2260935,198.701508,205.8768256,256.0330643,334.9468312,0.00832308,0.00556054,-0.179611855,-0.041803905,0.022393067,0.134506926,0.119100626,0.024412035,-0.092267784,0.942392768,0.931192485,0.052824904,0.892391078,0.933571756,0.381541337,0.456953405,0.816897015,0.223688368
YBR247C,148.5107899,115.6764104,119.9234919,135.9976755,159.6403354,161.1772677,165.3328672,180.878692,167.6362794,158.0301823,0.108513205,0.092853742,0.038226523,-0.031384624,-0.035545781,-0.046601189,-0.085629401,-0.052610005,-0.026982033,0.135438231,0.13838084,0.380802695,0.850165909,0.845472193,0.582354778,0.597859983,0.611214419,0.389527771
YBR248C,4086.806669,3298.198196,3662.640415,2898.977927,4053.664584,4087.614793,4005.592118,3754.73322,3803.836411,3631.114133,0.093107344,0.04758981,0.149139185,0.003536283,-8.58688E-05,0.00871737,0.036805008,0.031162262,0.051344194,0.145121971,0.310006788,0.031634077,0.976168154,0.999977057,0.86876751,0.518486821,0.536810748,0.288150808
YBR249C,1706.638377,1142.605197,1145.219777,799.7904834,1597.866067,1735.419949,1714.257664,1530.764879,1343.925593,963.7691739,0.174245312,0.173252668,0.329165275,0.028601133,-0.007263078,-0.001934592,0.047233018,0.103766283,0.248168476,0.023335396,0.014934141,0.004013231,0.850165909,0.968654596,0.959928859,0.427264987,0.124113799,0.006006891
YBR251W,47.31399345,41.96138059,77.02177542,74.35012128,60.61501251,55.49006536,49.5000411,38.37213268,38.09613571,31.52227555,0.052139837,-0.21162392,-0.196292076,-0.107590594,-0.069225631,-0.019615954,0.090973668,0.09410868,0.176372044,0.605330519,0.020240039,0.005708985,0.850165909,0.710081989,0.780686042,0.441779341,0.386144971,0.006415265
YBR252W,2474.509701,2426.995679,2036.744669,1987.168444,2427.091889,2316.621745,2346.660717,2236.076442,2524.129055,2431.025783,0.008420158,0.084552572,0.095254479,0.008402942,0.028634032,0.023038857,0.044002515,-0.008622395,0.007699596,0.896764356,0.131686075,0.150331925,0.957849592,0.89354419,0.688905441,0.441779341,0.823448647,0.845785917
YBR253W,NA,NA,NA,NA,NA,NA,NA,578.9967669,NA,420.8788155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR256C,1240.742387,817.3892657,957.8468263,671.0866067,1011.408982,971.5036333,723.090274,1111.180802,1174.553404,816.6936212,0.181252689,0.112385555,0.266903048,0.088754813,0.10623719,0.234489099,0.04789689,0.023808851,0.181622456,0.039806797,0.255426736,0.003931992,0.850165909,0.712423272,0.024287972,0.229739904,0.647651566,0.009386855
YBR260C,23.15210107,22.83750894,18.98053667,28.63352312,23.91400917,20.22376595,26.97187552,23.63334151,23.9821146,27.1473488,0.005941679,0.086281922,-0.092284378,-0.014061982,0.058728379,-0.066320737,-0.008934721,-0.015297064,-0.069137013,0.933880969,0.673380378,0.309237857,0.953477763,0.712423272,0.451704889,0.931371373,0.917958594,0.325427593
YBR263W,1028.935005,1113.155388,912.7226404,781.8757247,1102.575038,1048.482431,991.0132407,1048.602572,969.7654512,715.4406945,-0.03416785,0.052049119,0.119250213,-0.030020214,-0.008173215,0.016308485,-0.008222976,0.025721235,0.157814303,0.643462287,0.25864721,0.06763799,0.850165909,0.940329816,0.701943645,0.799534612,0.531581086,0.009513469
YBR268W,213.8605742,166.5368425,322.2001703,296.8385232,206.4529344,201.9222773,NA,NA,NA,216.3589602,0.108620402,-0.177995037,-0.142389534,0.015309668,0.024946493,NA,NA,NA,-0.005044157,0.303362703,0.347689819,0.425826424,0.957146358,0.940329816,NA,NA,NA,0.978526836
YBR273C,478.7832135,423.3223729,391.8616096,426.8075112,507.9882762,456.1755576,449.5488679,483.184215,550.9092151,372.2086239,0.053467693,0.087006197,0.049906862,-0.025714774,0.021006904,0.027362007,-0.003973823,-0.060941122,0.109352484,0.7157179,0.25835183,0.413235246,0.912923987,0.940329816,0.696531017,0.96587966,0.540035597,0.130096683
YBR279W,292.2979865,294.0779559,305.3955482,312.1142471,319.1610166,314.0540373,324.4313726,302.6350724,359.3205756,286.291184,-0.002636647,-0.019036878,-0.02848777,-0.038184016,-0.031178557,-0.04529702,-0.015093433,-0.089656263,0.009017849,0.972193854,0.644267885,0.380099962,0.850165909,0.796326901,0.239883919,0.784883055,0.140254393,0.819005343
YBR280C,80.64792459,79.75531421,51.43835828,54.72929272,NA,71.81703265,67.98881167,90.94277159,86.98808553,41.35502091,0.004833565,0.195306097,0.16837336,NA,0.050365739,0.074155745,-0.05217499,-0.032866577,0.290064951,NA,0.341140035,0.344780957,NA,0.923002575,0.679734154,0.721907686,0.897910008,0.222396382
